unique_id,date,title,genre,type,rating,price,average_reading_time
132932520980976,2022-03-19,Malcolm X,BiographyBook,Non-Fiction,2,58.86,
132932520981024,2022-04-02,Steve Jobs,BiographyBook,Non-Fiction,4,67.77,
132932520981072,2022-04-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.0,38.07
132932520981120,2022-03-16,Malcolm X,BiographyBook,Non-Fiction,2,62.97,29.83
132932520981168,2022-06-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.4,25.82
132932520981216,2022-01-19,Malcolm X,BiographyBook,Non-Fiction,3,61.97,30.78
132932520981264,2022-07-12,Steve Jobs,BiographyBook,Non-Fiction,3,69.72,38.32
132932520981312,2022-03-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.31,25.62
132932520981360,2022-04-16,Sapiens,ScienceBook,Non-Fiction,2,62.08,37.89
132932520981408,2022-03-27,Sapiens,ScienceBook,Non-Fiction,4,,36.13
132932520981456,2022-09-06,A Brief History of Time,ScienceBook,Non-Fiction,3,57.16,39.03
132932520981504,2022-05-31,Malcolm X,BiographyBook,Non-Fiction,3,62.77,35.11
132932520981552,2022-02-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.53,47.82
132932520981600,2022-02-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.46,
132932520981648,2022-01-15,Malcolm X,BiographyBook,Non-Fiction,2,69.31,30.97
132932520981696,2022-01-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.39,21.34
132932520981744,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.01,44.65
132932520981792,2022-01-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,58.95,37.12
132932520981840,2022-02-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,68.0,35.54
132932520981888,2022-06-19,Malcolm X,BiographyBook,Non-Fiction,3,60.29,36.35
132932520981936,2022-04-08,Sapiens,ScienceBook,Non-Fiction,3,63.98,38.98
132932520981984,2022-06-07,Steve Jobs,BiographyBook,Non-Fiction,2,67.05,37.04
132932520982032,2022-03-10,Steve Jobs,BiographyBook,Non-Fiction,2,66.77,29.69
132932520982080,2022-05-05,The Selfish Gene,ScienceBook,Non-Fiction,4,68.42,34.5
132932520982128,2022-01-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.2,37.29
132932520982176,2022-02-24,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.52,40.02
132932520982224,2022-04-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.96,21.03
132932520982272,2022-06-25,A Brief History of Time,ScienceBook,Non-Fiction,3,67.31,31.73
132932520982320,2022-01-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,62.7,32.92
132932520982368,2022-01-31,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,68.48,45.68
132932520982416,2022-05-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.89,37.85
132932520982464,,Malcolm X,BiographyBook,Non-Fiction,2,64.69,28.38
132932520982512,,Malcolm X,BiographyBook,Non-Fiction,2,67.84,
132932520982560,2022-05-22,Steve Jobs,BiographyBook,Non-Fiction,3,59.78,36.41
132932520982608,2022-09-08,A Brief History of Time,ScienceBook,Non-Fiction,2,66.61,40.25
132932520982656,2022-06-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,65.14,35.67
132932520982704,2022-06-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.28,37.4
132932520982752,2022-01-15,Malcolm X,BiographyBook,Non-Fiction,1,69.06,39.44
132932520982800,2022-03-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,63.69,
132932520982848,2022-03-07,A Brief History of Time,ScienceBook,Non-Fiction,2,65.93,33.28
132932520982896,2022-03-02,Steve Jobs,BiographyBook,Non-Fiction,3,58.61,48.72
132932520982944,2022-05-14,A Brief History of Time,ScienceBook,Non-Fiction,1,64.47,43.75
132932520982992,2022-03-14,Sapiens,ScienceBook,Non-Fiction,2,64.48,37.61
132932520983040,2022-04-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,56.06,39.43
132932520983088,2022-02-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,,68.9,38.16
132932520983136,2022-01-07,Malcolm X,BiographyBook,Non-Fiction,3,,39.67
132932520983184,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.45,25.23
132932520983232,2022-03-12,Sapiens,ScienceBook,Non-Fiction,4,60.42,37.74
132932520983280,2022-02-24,A Brief History of Time,ScienceBook,Non-Fiction,2,61.84,39.08
132932520983328,2022-06-10,Steve Jobs,BiographyBook,Non-Fiction,1,68.09,38.65
132932520983376,2022-03-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.67,
132932520983424,2022-02-16,Malcolm X,BiographyBook,Non-Fiction,3,66.89,40.1
132932520983472,2022-02-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.58,35.0
132932520983520,2022-01-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.79,40.37
132932520983568,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,58.58,25.99
132932520983616,2022-01-20,Malcolm X,BiographyBook,Non-Fiction,2,56.47,45.27
132932520983664,2022-09-10,A Brief History of Time,ScienceBook,Non-Fiction,3,64.33,37.65
132932520983712,2022-03-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,62.09,42.74
132932520983760,2022-03-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,65.66,28.54
132932520983808,2022-04-25,Sapiens,ScienceBook,Non-Fiction,4,65.03,39.78
132932520983856,2022-02-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.86,22.66
132932520983904,2022-01-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,,65.71,
132932520983952,2022-02-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.18,34.98
132932520984000,2022-03-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.59,
132932520984048,2022-01-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.26,44.07
132932520984096,2022-11-07,Steve Jobs,BiographyBook,Non-Fiction,4,69.84,34.02
132932520984144,2022-05-15,Steve Jobs,BiographyBook,Non-Fiction,3,66.47,38.33
132932520984192,2022-07-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.0,34.41
132932520984240,2022-07-17,Steve Jobs,BiographyBook,Non-Fiction,4,60.55,23.35
132932520984288,2022-04-15,Steve Jobs,BiographyBook,Non-Fiction,3,60.09,24.57
132932520984336,2022-07-17,Steve Jobs,BiographyBook,Non-Fiction,4,,30.56
132932520984384,2022-05-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.39,35.76
132932520984432,2022-02-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,60.0,45.33
132932520984480,2022-05-07,A Brief History of Time,ScienceBook,Non-Fiction,4,61.85,45.98
132932520984528,2022-02-14,Sapiens,ScienceBook,Non-Fiction,3,66.62,32.62
132932521050176,2022-07-20,Sapiens,ScienceBook,Non-Fiction,2,65.76,32.28
132932521050224,2022-03-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.79,40.29
132932521050272,2022-05-23,Malcolm X,BiographyBook,Non-Fiction,2,63.53,33.71
132932521050320,2022-01-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,63.8,41.44
132932521050368,2022-01-17,The Selfish Gene,ScienceBook,Non-Fiction,3,67.59,35.19
132932521050416,2022-02-15,Steve Jobs,BiographyBook,Non-Fiction,2,69.53,23.43
132932521050464,2022-04-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,35.81
132932521050512,,The Diary of a Young Girl,BiographyBook,Non-Fiction,,69.87,47.47
132932521050560,2022-03-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,64.38,
132932521050608,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,59.52,33.87
132932521050656,2022-06-16,The Selfish Gene,ScienceBook,Non-Fiction,5,67.22,22.04
132932521050704,2022-03-31,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,29.76
132932521050752,2022-02-03,Steve Jobs,BiographyBook,Non-Fiction,3,67.87,24.73
132932521050800,,Malcolm X,BiographyBook,Non-Fiction,4,66.35,39.73
132932521050848,2022-07-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,56.51,24.79
132932521050896,2022-03-30,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.06,38.87
132932521050944,2022-02-19,A Brief History of Time,ScienceBook,Non-Fiction,3,68.89,36.3
132932521050992,2022-02-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,63.49,35.61
132932521051040,2022-03-26,Steve Jobs,BiographyBook,Non-Fiction,3,63.77,28.86
132932521051088,,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.94,22.51
132932521051136,2022-06-01,Malcolm X,BiographyBook,Non-Fiction,2,64.54,32.51
132932521051184,,Malcolm X,BiographyBook,Non-Fiction,5,62.39,21.6
132932521051232,2022-04-24,Steve Jobs,BiographyBook,Non-Fiction,3,65.85,23.5
132932521051280,2022-02-24,Sapiens,ScienceBook,Non-Fiction,1,65.48,24.12
132932521051328,2022-05-05,Malcolm X,BiographyBook,Non-Fiction,3,67.07,25.66
132932521051376,2022-07-13,Steve Jobs,BiographyBook,Non-Fiction,3,57.88,41.25
132932521051424,2022-05-23,Malcolm X,BiographyBook,Non-Fiction,2,14.900443563651356,30.8
132932521051472,2022-04-08,Malcolm X,BiographyBook,Non-Fiction,5,,38.71
132932521051520,2022-03-24,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,61.66,31.53
132932521051568,2022-04-25,Steve Jobs,BiographyBook,Non-Fiction,3,68.75,29.7
132932521051616,2022-07-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.67,35.58
132932521051664,2022-02-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.58,38.71
132932521051712,2022-03-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.71,21.3
132932521051760,,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,63.58,29.2
132932521051808,2022-06-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,,63.61,29.11
132932521051856,2022-03-05,Malcolm X,BiographyBook,Non-Fiction,4,65.27,35.37
132932521051904,2022-05-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.44,34.89
132932521051952,2022-06-02,Sapiens,ScienceBook,Non-Fiction,3,62.9,22.17
132932521052000,2022-06-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.57,24.29
132932521052048,2022-05-26,Steve Jobs,BiographyBook,Non-Fiction,4,69.81,28.44
132932521052096,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,57.99,41.28
132932521052144,2022-02-24,Steve Jobs,BiographyBook,Non-Fiction,2,66.24,31.13
132932521052192,2022-02-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,62.12,42.37
132932521052240,2022-03-17,A Brief History of Time,ScienceBook,Non-Fiction,4,65.08,
132932521052288,2022-06-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.73,30.89
132932521052336,2022-02-27,Malcolm X,BiographyBook,Non-Fiction,5,54.19,38.7
132932521052384,2022-06-15,Malcolm X,BiographyBook,Non-Fiction,5,59.65,40.05
132932521052432,2022-06-27,Steve Jobs,BiographyBook,Non-Fiction,4,65.04,36.66
132932521052480,2022-08-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.17,29.97
132932521052528,2022-02-06,A Brief History of Time,ScienceBook,Non-Fiction,5,68.35,42.15
132932521052576,2022-03-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,,56.76,35.13
132932521052624,2022-03-17,Sapiens,ScienceBook,Non-Fiction,3,64.61,
132932521052672,2022-08-09,Gone Girl,MysteryBook,Fiction,2,60.94,39.37
132932521052720,2022-10-20,Sapiens,ScienceBook,Non-Fiction,3,58.96,32.48
132932521052768,2022-03-03,Steve Jobs,BiographyBook,Non-Fiction,3,64.37,37.19
132932521052816,2022-06-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.86,30.96
132932521052864,2022-07-06,Malcolm X,BiographyBook,Non-Fiction,3,63.25,44.26
132932521052912,2022-03-30,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,64.18,33.15
132932521052960,2022-05-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,44.42
132932521053008,2022-03-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,54.55,40.88
132932521053056,2022-09-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,,67.14,33.18
132932521053104,2022-05-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,68.81,38.53
132932521053152,2022-06-24,Malcolm X,BiographyBook,Non-Fiction,4,68.1,26.04
132932521053200,2022-03-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.38,28.24
132932521053248,2022-05-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.73,24.23
132932521053296,2022-07-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.17,44.52
132932521053344,2022-05-18,The Selfish Gene,ScienceBook,Non-Fiction,3,68.71,22.73
132932521053392,2022-06-17,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.84,25.02
132932521053440,2022-03-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.91,31.13
132932521053488,2022-07-16,Malcolm X,BiographyBook,Non-Fiction,4,65.35,38.63
132932521053536,2022-03-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.68,29.99
132932521053584,2022-04-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.53,31.18
132932521053632,2022-04-21,Steve Jobs,BiographyBook,Non-Fiction,4,62.66,45.07
132932521053680,2022-03-04,Malcolm X,BiographyBook,Non-Fiction,3,68.41,27.69
132932521053728,2022-04-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,66.2,25.31
132932521053776,2022-03-29,Steve Jobs,BiographyBook,Non-Fiction,2,64.89,34.73
132932521053824,2022-03-01,Malcolm X,BiographyBook,Non-Fiction,3,64.02,40.26
132932521053872,2022-02-24,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.22,30.71
132932521053920,2022-01-13,Steve Jobs,BiographyBook,Non-Fiction,2,69.23,40.17
132932521053968,2022-05-24,A Brief History of Time,ScienceBook,Non-Fiction,5,68.6,33.92
132932521054016,2022-04-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.48,44.52
132932521054064,2022-01-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.76,33.42
132932521054112,2022-01-23,Malcolm X,BiographyBook,Non-Fiction,4,62.07,24.92
132932521054160,,Malcolm X,BiographyBook,Non-Fiction,3,53.03,30.48
132932521054208,2022-05-31,Steve Jobs,BiographyBook,Non-Fiction,3,,36.13
132932521054256,2022-02-22,Steve Jobs,BiographyBook,Non-Fiction,1,68.08,33.44
132932521054304,2022-06-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.05,37.28
132932521054352,2022-02-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,59.55,37.2
132932521054400,2022-01-18,Malcolm X,BiographyBook,Non-Fiction,3,62.22,28.1
132932521054448,2022-06-16,Steve Jobs,BiographyBook,Non-Fiction,3,67.66,23.33
132932521054496,2022-05-12,Sapiens,ScienceBook,Non-Fiction,3,68.57,39.47
132932521054544,2022-04-12,Steve Jobs,BiographyBook,Non-Fiction,4,67.19,29.65
132932521054592,2022-01-07,Sapiens,ScienceBook,Non-Fiction,2,69.7,30.12
132932521054640,2022-01-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.41,33.9
132932521054688,2022-02-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,60.9,28.75
132932521054736,2022-03-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,59.76,38.34
132932521054784,2022-03-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.45,33.11
132932521054832,2022-02-14,Steve Jobs,BiographyBook,Non-Fiction,2,66.46,36.92
132932521054880,2022-01-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.06,33.8
132932521054928,2022-06-21,Malcolm X,BiographyBook,Non-Fiction,4,61.0,36.83
132932521054976,2022-02-05,The Selfish Gene,ScienceBook,Non-Fiction,3,69.9,44.48
132932521055024,2022-01-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,60.92,36.18
132932521055072,2022-03-04,Sapiens,ScienceBook,Non-Fiction,4,68.88,41.73
132932521055120,2022-04-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,56.14,36.99
132932521055168,2022-06-05,A Brief History of Time,ScienceBook,Non-Fiction,1,62.15,48.25
132932521055216,,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,64.34,34.74
132932521055264,2022-09-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.57,36.14
132932521055312,2022-01-03,Malcolm X,BiographyBook,Non-Fiction,1,64.98,42.58
132932521055360,,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.13,34.24
132932521055408,2022-03-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.73,39.66
132932521055456,2022-01-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.09,37.97
132932521055504,2022-01-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.46,25.89
132932521055552,2022-02-23,Malcolm X,BiographyBook,Non-Fiction,3,66.87,45.66
132932521055600,2022-03-11,Malcolm X,BiographyBook,Non-Fiction,4,69.74,39.63
132932521055648,2022-01-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,63.71,44.7
132932521055696,2022-03-26,Steve Jobs,BiographyBook,Non-Fiction,2,66.96,
132932521055744,2022-08-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.75,26.3
132932521055792,,Malcolm X,BiographyBook,Non-Fiction,3,69.66,40.87
132932521055840,,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.89,37.11
132932521055888,2022-06-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.69,29.0
132932521055936,,A Brief History of Time,ScienceBook,Non-Fiction,3,62.16,42.9
132932521055984,2022-01-02,Steve Jobs,BiographyBook,Non-Fiction,3,65.81,25.45
132932521056032,2022-02-04,Steve Jobs,BiographyBook,Non-Fiction,4,67.34,27.6
132932521056080,2022-01-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,62.83,30.94
132932521056128,2022-04-15,Sapiens,ScienceBook,Non-Fiction,1,69.11,
132932521056176,2022-01-27,Sapiens,ScienceBook,Non-Fiction,4,68.23,44.36
132932521056224,2022-04-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.83,28.17
132932521056272,2022-05-30,Steve Jobs,BiographyBook,Non-Fiction,,67.93,37.19
132932521056320,2022-04-05,Malcolm X,BiographyBook,Non-Fiction,2,66.74,33.78
132932521056368,2022-07-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,66.64,36.45
132932521056416,2022-01-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,59.51,41.39
132932521056464,2022-04-29,Sapiens,ScienceBook,Non-Fiction,2,67.79,
132932521056512,2022-04-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,65.96,35.97
132932521056560,2022-02-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.35,33.64
132932521056608,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.68,29.72
132932521056656,2022-05-08,Steve Jobs,BiographyBook,Non-Fiction,4,64.9,
132932521056704,,A Brief History of Time,ScienceBook,Non-Fiction,4,63.36,31.11
132932521056752,2022-02-28,Malcolm X,BiographyBook,Non-Fiction,2,69.98,34.43
132932521056800,2022-08-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.72,24.89
132932521056848,2022-01-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.37,27.39
132932521056896,2022-03-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,66.22,34.1
132932521056944,2022-05-24,Sapiens,ScienceBook,Non-Fiction,3,60.0,35.63
132932521056992,2022-01-20,Sapiens,ScienceBook,Non-Fiction,5,69.64,34.21
132932521057040,2022-03-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,,60.99,30.23
132932521057088,2022-01-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.25,40.42
132932521057136,2022-06-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.27,28.46
132932521057184,2022-03-20,Malcolm X,BiographyBook,Non-Fiction,3,65.88,30.7
132932521057232,2022-04-28,Malcolm X,BiographyBook,Non-Fiction,2,64.62,45.78
132932521057280,2022-01-16,Malcolm X,BiographyBook,Non-Fiction,3,66.94,48.08
132932521057328,2022-07-23,The Selfish Gene,ScienceBook,Non-Fiction,2,64.34,31.17
132932521057376,2022-02-19,Sapiens,ScienceBook,Non-Fiction,4,57.83,46.39
132932521057424,2022-01-27,Sapiens,ScienceBook,Non-Fiction,2,56.78,33.11
132932521057472,2022-03-06,Sapiens,ScienceBook,Non-Fiction,2,53.41,35.28
132932521057520,2022-05-24,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,69.1,28.26
132932521057568,2022-02-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.72,39.78
132932521057616,2022-02-09,Sapiens,ScienceBook,Non-Fiction,4,62.2,36.86
132932521057664,2022-01-23,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.22,41.0
132932521057712,2022-06-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,55.75,22.86
132932521057760,2022-01-30,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.32,22.29
132932521057808,2022-02-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.6,39.76
132932521057856,2022-04-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,63.19,35.08
132932521057904,2022-02-03,The Selfish Gene,ScienceBook,Non-Fiction,2,,27.26
132932521057952,2022-04-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.5,37.99
132932521058000,2022-05-22,Malcolm X,BiographyBook,Non-Fiction,3,66.34,39.89
132932521058048,2022-01-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.13,28.48
132932521058096,2022-05-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,60.82,32.14
132932521058144,2022-08-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.95,28.12
132932521058192,2022-07-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.34,27.42
132932521058240,2022-01-23,Malcolm X,BiographyBook,Non-Fiction,3,66.5,26.46
132932521058288,2022-03-17,Sapiens,ScienceBook,Non-Fiction,1,61.36,40.25
132932521058336,2022-02-08,Steve Jobs,BiographyBook,Non-Fiction,2,63.11,35.49
132932521058384,2022-04-12,A Brief History of Time,ScienceBook,Non-Fiction,2,68.12,35.87
132932521058432,2022-03-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,63.09,27.66
132932521058480,2022-01-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.86,33.31
132932521058528,2022-01-28,Malcolm X,BiographyBook,Non-Fiction,3,68.78,34.49
132932521058576,2022-02-25,Sapiens,ScienceBook,Non-Fiction,2,69.32,32.76
132932521058624,2022-01-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.79,36.57
132932521058672,2022-01-12,The Da Vinci Code,MysteryBook,Fiction,4,63.7,36.9
132932521058720,2022-05-23,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.83,26.92
132932521058768,2022-01-17,A Brief History of Time,ScienceBook,Non-Fiction,,67.29,37.41
132932521058816,2022-06-03,Sapiens,ScienceBook,Non-Fiction,4,,29.26
132932521058864,2022-02-03,Malcolm X,BiographyBook,Non-Fiction,2,,40.08
132932521058912,2022-06-21,Steve Jobs,BiographyBook,Non-Fiction,4,67.08,
132932521058960,2022-01-03,Malcolm X,BiographyBook,Non-Fiction,4,69.63,27.85
132932521059008,2022-01-31,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.98,40.27
132932521059056,2022-04-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.05,34.28
132932521059104,2022-04-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.6,34.76
132932521059152,2022-02-24,Malcolm X,BiographyBook,Non-Fiction,2,67.34,37.15
132932521059200,2022-10-12,A Brief History of Time,ScienceBook,Non-Fiction,1,66.57,34.58
132932521059248,2022-09-11,Sapiens,ScienceBook,Non-Fiction,,62.29,32.51
132932521059296,2022-05-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.24,33.85
132932521059344,2022-04-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,61.26,27.13
132932521059392,2022-03-25,Sapiens,ScienceBook,Non-Fiction,2,68.03,32.11
132932521059440,2022-06-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.8,31.96
132932521059488,2022-01-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,58.99,25.63
132932521059536,2022-01-31,Sapiens,ScienceBook,Non-Fiction,4,66.03,33.67
132932521059584,2022-07-25,Malcolm X,BiographyBook,Non-Fiction,3,61.28,
132932521059632,2022-02-27,Malcolm X,BiographyBook,Non-Fiction,4,68.92,28.88
132932521059680,2022-05-27,Malcolm X,BiographyBook,Non-Fiction,4,69.11,43.18
132932521059728,2022-01-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.1,
132932521059776,2022-03-14,Sapiens,ScienceBook,Non-Fiction,2,61.79,26.7
132932521059824,2022-05-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,56.39,35.95
132932521059872,2022-02-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,64.93,34.73
132932521059920,2022-03-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,61.05,46.8
132932521059968,2022-02-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,,37.17
132932521060016,2022-04-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.3,40.16
132932521060064,2022-02-16,Malcolm X,BiographyBook,Non-Fiction,3,67.0,48.72
132932521060112,2022-04-23,Malcolm X,BiographyBook,Non-Fiction,4,59.09,28.85
132932521060160,2022-02-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.76,28.47
132932521060208,2022-03-09,Steve Jobs,BiographyBook,Non-Fiction,3,66.75,41.06
132932521060256,2022-04-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.08,32.02
132932521060304,2022-09-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,66.79,35.46
132932521060352,2022-01-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.88,28.23
132932521060400,2022-07-05,Sapiens,ScienceBook,Non-Fiction,1,69.37,25.45
132932521060448,,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,67.05,27.35
132932521060496,2022-03-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.85,37.41
132932521060544,2022-04-06,Malcolm X,BiographyBook,Non-Fiction,2,61.54,46.88
132932521060592,2022-03-21,Sapiens,ScienceBook,Non-Fiction,4,63.09,36.97
132932521060640,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,56.35,46.21
132932521060688,2022-04-14,Sapiens,ScienceBook,Non-Fiction,3,63.88,28.07
132932521060736,2022-01-20,Sapiens,ScienceBook,Non-Fiction,4,69.58,44.75
132932521060784,2022-03-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.82,24.72
